Source,Target,Type,Time
870,9063,Directed,155760
285,8626,Directed,155761
270,8432,Directed,155762
4085,8985,Directed,155763
119,8887,Directed,155764
870,9063,Directed,155765
6276,8454,Directed,155766
270,8432,Directed,155767
6209,9084,Directed,155768
518,8900,Directed,155769
2134,9084,Directed,155770
623,8914,Directed,155771
1343,9205,Directed,155772
623,8914,Directed,155773
518,8900,Directed,155774
948,8673,Directed,155775
879,8834,Directed,155776
400,8765,Directed,155777
7656,9219,Directed,155778
636,8576,Directed,155779
270,8432,Directed,155780
8130,9084,Directed,155781
400,8765,Directed,155782
379,8954,Directed,155783
879,8834,Directed,155784
2289,8894,Directed,155785
2003,8859,Directed,155786
2049,8656,Directed,155787
2264,8818,Directed,155788
400,8765,Directed,155789
8165,8636,Directed,155790
3080,8869,Directed,155791
5720,8466,Directed,155792
8166,8937,Directed,155793
8159,8411,Directed,155794
400,8765,Directed,155795
3880,8762,Directed,155796
379,8954,Directed,155797
948,8673,Directed,155798
379,8954,Directed,155799
8167,8870,Directed,155800
919,8697,Directed,155801
6756,8757,Directed,155802
8081,9106,Directed,155803
2289,8894,Directed,155804
400,8765,Directed,155805
6756,8757,Directed,155806
919,8697,Directed,155807
963,8679,Directed,155808
2264,8818,Directed,155809
3148,8937,Directed,155810
919,8697,Directed,155811
867,9084,Directed,155812
601,8561,Directed,155813
716,8437,Directed,155814
716,8437,Directed,155815
919,8697,Directed,155816
220,8564,Directed,155817
8155,9084,Directed,155818
919,8697,Directed,155819
270,8432,Directed,155820
4085,8552,Directed,155821
68,8887,Directed,155822
919,8697,Directed,155823
480,8709,Directed,155824
8168,9168,Directed,155825
5858,8584,Directed,155826
68,8914,Directed,155827
5791,9146,Directed,155828
5626,9176,Directed,155829
977,8668,Directed,155830
919,8697,Directed,155831
5791,9146,Directed,155832
5626,9176,Directed,155833
270,8432,Directed,155834
5626,9176,Directed,155835
2289,8894,Directed,155836
3148,8937,Directed,155837
1647,8757,Directed,155838
5858,8584,Directed,155839
5858,8584,Directed,155840
339,8766,Directed,155841
1244,9041,Directed,155842
400,8817,Directed,155843
963,8679,Directed,155844
3148,8937,Directed,155845
1301,8308,Directed,155846
270,8432,Directed,155847
2746,9057,Directed,155848
7453,8853,Directed,155849
1244,9041,Directed,155850
2788,8522,Directed,155851
1244,9041,Directed,155852
2289,8894,Directed,155853
2049,8656,Directed,155854
2876,8652,Directed,155855
3880,8762,Directed,155856
5791,9146,Directed,155857
1101,8758,Directed,155858
1666,8367,Directed,155859
1101,8758,Directed,155860
270,8432,Directed,155861
1666,8367,Directed,155862
1101,8758,Directed,155863
2788,8522,Directed,155864
8169,8590,Directed,155865
270,8432,Directed,155866
1666,8367,Directed,155867
997,8489,Directed,155868
3880,8762,Directed,155869
1666,8367,Directed,155870
8170,8576,Directed,155871
2289,8894,Directed,155872
1301,8308,Directed,155873
340,8345,Directed,155874
532,9197,Directed,155875
822,8645,Directed,155876
3880,8762,Directed,155877
822,8645,Directed,155878
919,8697,Directed,155879
8081,9106,Directed,155880
3676,9021,Directed,155881
1199,8773,Directed,155882
5626,9176,Directed,155883
1199,8773,Directed,155884
2741,8779,Directed,155885
963,8713,Directed,155886
5626,9176,Directed,155887
717,8806,Directed,155888
3491,9116,Directed,155889
93,8307,Directed,155890
822,8645,Directed,155891
1856,9084,Directed,155892
919,8697,Directed,155893
1478,8773,Directed,155894
1101,8758,Directed,155895
6245,8463,Directed,155896
4186,8971,Directed,155897
7536,8591,Directed,155898
178,8362,Directed,155899
8171,8446,Directed,155900
919,8697,Directed,155901
175,8853,Directed,155902
919,8697,Directed,155903
3491,9116,Directed,155904
1101,8758,Directed,155905
8172,8504,Directed,155906
7587,9092,Directed,155907
447,8454,Directed,155908
8081,9106,Directed,155909
277,9084,Directed,155910
3491,9116,Directed,155911
6756,8757,Directed,155912
919,8697,Directed,155913
839,8587,Directed,155914
79,8356,Directed,155915
277,9084,Directed,155916
423,8988,Directed,155917
591,8564,Directed,155918
8173,8929,Directed,155919
919,8697,Directed,155920
8173,8929,Directed,155921
79,8356,Directed,155922
7587,9092,Directed,155923
1666,8367,Directed,155924
6002,9161,Directed,155925
277,9084,Directed,155926
1666,8367,Directed,155927
919,8697,Directed,155928
277,9084,Directed,155929
2522,8462,Directed,155930
1206,8552,Directed,155931
8173,8929,Directed,155932
340,8345,Directed,155933
8173,8929,Directed,155934
8173,8929,Directed,155935
3491,9116,Directed,155936
277,9084,Directed,155937
3491,9116,Directed,155938
8081,9106,Directed,155939
1607,8367,Directed,155940
277,9084,Directed,155941
277,9084,Directed,155942
1666,8367,Directed,155943
1666,8367,Directed,155944
4186,8735,Directed,155945
159,8350,Directed,155946
3491,9116,Directed,155947
7205,8295,Directed,155948
477,9084,Directed,155949
477,9084,Directed,155950
7453,8853,Directed,155951
477,9084,Directed,155952
2111,8781,Directed,155953
8174,8414,Directed,155954
343,8448,Directed,155955
343,8448,Directed,155956
602,8718,Directed,155957
602,8718,Directed,155958
343,8448,Directed,155959
5791,9146,Directed,155960
284,8781,Directed,155961
411,8740,Directed,155962
6862,9196,Directed,155963
411,8740,Directed,155964
311,8740,Directed,155965
311,8740,Directed,155966
1299,8628,Directed,155967
1299,8628,Directed,155968
343,8448,Directed,155969
4186,9023,Directed,155970
8175,8498,Directed,155971
343,8448,Directed,155972
400,8817,Directed,155973
400,8817,Directed,155974
411,8740,Directed,155975
400,8817,Directed,155976
400,8914,Directed,155977
343,8448,Directed,155978
1388,8757,Directed,155979
343,8448,Directed,155980
5038,9084,Directed,155981
3880,8762,Directed,155982
997,8929,Directed,155983
2414,8703,Directed,155984
1066,9197,Directed,155985
145,8612,Directed,155986
924,8817,Directed,155987
534,8411,Directed,155988
400,8817,Directed,155989
145,8612,Directed,155990
400,8817,Directed,155991
8175,8498,Directed,155992
175,8853,Directed,155993
7522,9213,Directed,155994
8175,8498,Directed,155995
1101,8758,Directed,155996
7899,8252,Directed,155997
7522,9213,Directed,155998
163,8504,Directed,155999
7522,9213,Directed,156000
225,8394,Directed,156001
616,8817,Directed,156002
737,8425,Directed,156003
1863,8756,Directed,156004
737,8425,Directed,156005
623,8914,Directed,156006
225,8394,Directed,156007
8161,9084,Directed,156008
616,8817,Directed,156009
616,8817,Directed,156010
8081,9106,Directed,156011
924,8914,Directed,156012
417,8481,Directed,156013
400,8817,Directed,156014
616,8817,Directed,156015
616,8817,Directed,156016
7522,9213,Directed,156017
4751,8577,Directed,156018
303,9034,Directed,156019
400,8817,Directed,156020
400,8817,Directed,156021
5791,9146,Directed,156022
400,8817,Directed,156023
541,8257,Directed,156024
6862,9196,Directed,156025
400,8914,Directed,156026
1087,9220,Directed,156027
145,8612,Directed,156028
1087,9220,Directed,156029
3916,8824,Directed,156030
1863,8756,Directed,156031
1087,9220,Directed,156032
1024,8565,Directed,156033
5791,9146,Directed,156034
5791,9146,Directed,156035
934,8900,Directed,156036
8176,9069,Directed,156037
7656,9219,Directed,156038
145,8612,Directed,156039
8081,9106,Directed,156040
6862,9196,Directed,156041
1087,9220,Directed,156042
7656,9219,Directed,156043
1087,9220,Directed,156044
1087,9220,Directed,156045
623,8817,Directed,156046
346,8458,Directed,156047
2461,8980,Directed,156048
145,8612,Directed,156049
1885,9133,Directed,156050
277,9084,Directed,156051
145,8612,Directed,156052
616,8817,Directed,156053
2461,8980,Directed,156054
1024,8718,Directed,156055
5891,8324,Directed,156056
1101,8758,Directed,156057
4885,8677,Directed,156058
346,8677,Directed,156059
1087,9220,Directed,156060
400,8817,Directed,156061
1087,9220,Directed,156062
8081,9106,Directed,156063
1087,9220,Directed,156064
6002,9161,Directed,156065
5103,9093,Directed,156066
1087,9220,Directed,156067
1087,9220,Directed,156068
277,9084,Directed,156069
346,9214,Directed,156070
4590,8607,Directed,156071
2132,8546,Directed,156072
768,8317,Directed,156073
1217,8635,Directed,156074
8081,9106,Directed,156075
476,8906,Directed,156076
768,8317,Directed,156077
476,8295,Directed,156078
3916,8824,Directed,156079
277,9084,Directed,156080
476,8476,Directed,156081
346,8355,Directed,156082
3916,8824,Directed,156083
8,8470,Directed,156084
277,9084,Directed,156085
2132,8546,Directed,156086
4590,8607,Directed,156087
5791,9146,Directed,156088
499,8883,Directed,156089
346,8469,Directed,156090
270,8432,Directed,156091
76,8327,Directed,156092
476,8841,Directed,156093
448,8477,Directed,156094
7522,9213,Directed,156095
476,8841,Directed,156096
346,8511,Directed,156097
7522,9213,Directed,156098
476,8964,Directed,156099
2268,8890,Directed,156100
5632,9176,Directed,156101
476,8964,Directed,156102
8177,8261,Directed,156103
1068,8705,Directed,156104
476,8849,Directed,156105
7522,9213,Directed,156106
476,8516,Directed,156107
925,8264,Directed,156108
476,8516,Directed,156109
5632,9176,Directed,156110
145,8612,Directed,156111
608,8718,Directed,156112
1101,8758,Directed,156113
7271,8635,Directed,156114
145,8612,Directed,156115
499,8883,Directed,156116
7271,8635,Directed,156117
6147,8448,Directed,156118
2654,8937,Directed,156119
7271,8635,Directed,156120
400,8765,Directed,156121
476,8476,Directed,156122
1349,8628,Directed,156123
1087,9220,Directed,156124
2268,8890,Directed,156125
448,8477,Directed,156126
476,8295,Directed,156127
2268,8890,Directed,156128
499,8883,Directed,156129
5791,9146,Directed,156130
476,8906,Directed,156131
7271,9028,Directed,156132
499,8883,Directed,156133
476,8519,Directed,156134
499,8883,Directed,156135
768,8317,Directed,156136
499,8883,Directed,156137
476,8519,Directed,156138
7271,9028,Directed,156139
499,8883,Directed,156140
1392,9133,Directed,156141
476,8461,Directed,156142
7536,8591,Directed,156143
476,8461,Directed,156144
1101,8758,Directed,156145
1087,9220,Directed,156146
7271,9028,Directed,156147
76,8327,Directed,156148
5894,8862,Directed,156149
205,8379,Directed,156150
7271,9028,Directed,156151
7032,8556,Directed,156152
686,8590,Directed,156153
346,8652,Directed,156154
1087,9220,Directed,156155
7522,9213,Directed,156156
145,8612,Directed,156157
8178,8766,Directed,156158
686,8590,Directed,156159
270,8432,Directed,156160
7522,9213,Directed,156161
1087,9220,Directed,156162
7522,9213,Directed,156163
346,9214,Directed,156164
7522,9213,Directed,156165
145,8295,Directed,156166
7288,8617,Directed,156167
270,8432,Directed,156168
7522,9213,Directed,156169
1381,8758,Directed,156170
145,8295,Directed,156171
3108,9166,Directed,156172
13,8659,Directed,156173
1087,9220,Directed,156174
46,8270,Directed,156175
1381,8758,Directed,156176
76,8327,Directed,156177
1863,8756,Directed,156178
2000,8850,Directed,156179
1863,8756,Directed,156180
1066,9197,Directed,156181
13,8659,Directed,156182
5894,8862,Directed,156183
7416,8683,Directed,156184
292,8851,Directed,156185
1863,8756,Directed,156186
476,8551,Directed,156187
1863,8756,Directed,156188
1087,9220,Directed,156189
8179,8766,Directed,156190
1863,8756,Directed,156191
3756,9069,Directed,156192
5124,9095,Directed,156193
292,8851,Directed,156194
5791,9146,Directed,156195
5103,9093,Directed,156196
4590,8607,Directed,156197
7914,8734,Directed,156198
1863,8756,Directed,156199
2073,8411,Directed,156200
5124,9095,Directed,156201
1087,9220,Directed,156202
768,8616,Directed,156203
2000,8440,Directed,156204
623,8382,Directed,156205
244,8333,Directed,156206
3916,8824,Directed,156207
1863,8756,Directed,156208
3916,8824,Directed,156209
109,9084,Directed,156210
371,8257,Directed,156211
5894,8862,Directed,156212
2000,8440,Directed,156213
244,8333,Directed,156214
7271,9028,Directed,156215
109,8470,Directed,156216
244,8333,Directed,156217
2000,8440,Directed,156218
518,8900,Directed,156219
1087,9220,Directed,156220
109,8470,Directed,156221
1087,9220,Directed,156222
1244,9041,Directed,156223
2369,8900,Directed,156224
205,9127,Directed,156225
2000,8850,Directed,156226
1087,9220,Directed,156227
518,8900,Directed,156228
846,8639,Directed,156229
109,8470,Directed,156230
5869,8758,Directed,156231
1087,9220,Directed,156232
2369,8900,Directed,156233
524,8491,Directed,156234
7271,9028,Directed,156235
2000,8440,Directed,156236
2369,8900,Directed,156237
476,8301,Directed,156238
244,8333,Directed,156239
109,8470,Directed,156240
846,8639,Directed,156241
476,8301,Directed,156242
76,8327,Directed,156243
249,8652,Directed,156244
1087,9220,Directed,156245
476,8249,Directed,156246
518,8900,Directed,156247
1087,9220,Directed,156248
476,8249,Directed,156249
934,8576,Directed,156250
4441,9074,Directed,156251
1818,8816,Directed,156252
7271,9028,Directed,156253
8180,8471,Directed,156254
5894,8862,Directed,156255
6545,9180,Directed,156256
8181,9118,Directed,156257
623,9215,Directed,156258
745,9077,Directed,156259
1087,9220,Directed,156260
517,9084,Directed,156261
1244,9041,Directed,156262
1087,9220,Directed,156263
5894,8862,Directed,156264
387,8583,Directed,156265
518,8900,Directed,156266
109,8520,Directed,156267
3649,8849,Directed,156268
1244,9041,Directed,156269
1101,8758,Directed,156270
2943,8423,Directed,156271
205,9127,Directed,156272
249,8652,Directed,156273
2943,8402,Directed,156274
3173,8267,Directed,156275
1818,8816,Directed,156276
1087,9220,Directed,156277
623,8914,Directed,156278
68,8851,Directed,156279
1087,9220,Directed,156280
3649,8849,Directed,156281
7416,8683,Directed,156282
6545,9180,Directed,156283
1087,9220,Directed,156284
1311,9214,Directed,156285
1087,9220,Directed,156286
1087,9220,Directed,156287
1124,9063,Directed,156288
951,8639,Directed,156289
951,8639,Directed,156290
5467,9118,Directed,156291
249,8652,Directed,156292
1090,8511,Directed,156293
4786,8652,Directed,156294
17,9084,Directed,156295
249,8652,Directed,156296
4786,8652,Directed,156297
4786,8652,Directed,156298
3592,8676,Directed,156299
8182,8339,Directed,156300
7205,8339,Directed,156301
5894,8862,Directed,156302
1818,8816,Directed,156303
1087,9220,Directed,156304
249,8652,Directed,156305
6411,9205,Directed,156306
768,8440,Directed,156307
1087,9220,Directed,156308
6545,9180,Directed,156309
8183,9084,Directed,156310
509,9206,Directed,156311
6545,9180,Directed,156312
4590,8607,Directed,156313
400,8817,Directed,156314
6545,9180,Directed,156315
1074,9056,Directed,156316
5467,9118,Directed,156317
2486,8937,Directed,156318
3649,8849,Directed,156319
509,9206,Directed,156320
205,9127,Directed,156321
7295,9205,Directed,156322
509,9206,Directed,156323
2486,8937,Directed,156324
8184,8593,Directed,156325
1087,9220,Directed,156326
1818,8816,Directed,156327
8184,8593,Directed,156328
1287,8615,Directed,156329
3218,8612,Directed,156330
509,9206,Directed,156331
205,8689,Directed,156332
509,9206,Directed,156333
640,9106,Directed,156334
997,8817,Directed,156335
1087,9220,Directed,156336
7205,8426,Directed,156337
3173,8267,Directed,156338
5467,9118,Directed,156339
1244,9041,Directed,156340
5124,9095,Directed,156341
2517,8467,Directed,156342
636,8576,Directed,156343
509,9206,Directed,156344
1244,9041,Directed,156345
2610,8686,Directed,156346
509,9206,Directed,156347
509,9206,Directed,156348
5894,8862,Directed,156349
509,9206,Directed,156350
8185,8676,Directed,156351
1087,9220,Directed,156352
1818,8816,Directed,156353
5894,8862,Directed,156354
1087,9220,Directed,156355
76,8327,Directed,156356
4590,8607,Directed,156357
8119,8365,Directed,156358
3173,8267,Directed,156359
3880,8762,Directed,156360
884,8656,Directed,156361
3,8230,Directed,156362
1130,8532,Directed,156363
327,8576,Directed,156364
5,8232,Directed,156365
641,8580,Directed,156366
311,8442,Directed,156367
6545,9180,Directed,156368
641,8580,Directed,156369
2230,8676,Directed,156370
4710,8656,Directed,156371
3173,8267,Directed,156372
7176,8706,Directed,156373
4710,8656,Directed,156374
5124,9095,Directed,156375
221,8734,Directed,156376
7536,8591,Directed,156377
5622,8516,Directed,156378
5124,9095,Directed,156379
5894,8862,Directed,156380
5124,9095,Directed,156381
5894,8862,Directed,156382
327,8451,Directed,156383
8186,8881,Directed,156384
951,8528,Directed,156385
5124,9095,Directed,156386
5124,9095,Directed,156387
327,8451,Directed,156388
327,8451,Directed,156389
148,8312,Directed,156390
6002,9161,Directed,156391
8186,8881,Directed,156392
1076,8706,Directed,156393
76,8327,Directed,156394
327,8451,Directed,156395
6002,9161,Directed,156396
1087,9220,Directed,156397
8186,8881,Directed,156398
1087,9220,Directed,156399
8187,8302,Directed,156400
8186,8881,Directed,156401
6545,9180,Directed,156402
76,8327,Directed,156403
8188,8873,Directed,156404
5522,8929,Directed,156405
6545,9180,Directed,156406
5894,8862,Directed,156407
1087,9220,Directed,156408
8161,9084,Directed,156409
641,8580,Directed,156410
1087,9220,Directed,156411
271,9084,Directed,156412
